bid_combo,display_label,mean,std,se,count
0.33/0.33/0.33,Equal Split 0.33,0.15832798009385865,0.11815112887823659,0.01024500217608481,133
0.40/0.40/0.20,Two Dominant 0.40,0.12602042540760003,0.10844414272280328,0.009403299729143926,133
0.50/0.50/0.00,Two Dominant 0.50,0.164461966017581,0.12837992141421584,0.01113195097449896,133
0.50/0.30/0.20,Dominant 0.50,0.0983918253218167,0.11068180455230811,0.009597329617222648,133
0.60/0.30/0.10,Dominant 0.60,0.08182809328160204,0.11004171589600846,0.009541826891696976,133
0.60/0.20/0.20,Dominant 0.60,0.0691692254225197,0.09755586836543995,0.008459166604525569,133
