bid_combo,display_label,mean,std,se,count
0.50/0.50,Equal Split 0.50,0.15447641880598417,0.11148191892903998,0.00788296208544131,200
0.30/0.70,Dominant 0.70,0.07040625418734575,0.10426421671006426,0.007372593467079018,200
0.10/0.90,Dominant 0.90,0.014308631332225208,0.08267827508378643,0.005846236896855215,200
