b1,b2,auction_welfare,baseline_welfare,improvement_pct
0.0,1.0,0.203560546875,0.181640625,12.06774193548387
0.1,0.9,0.19381103515625,0.1761171875,10.04663310118441
0.3,0.7,0.187140625,0.186544921875,0.31933494571306636
0.5,0.5,0.1891220703125,0.1841796875,2.683457051961828
0.7,0.3,0.18480683593749997,0.17044726562499998,8.424641052378272
0.9,0.1,0.18821279296875,0.16632421875,13.16018459804128
1.0,0.0,0.19669921875000002,0.1770703125,11.08537392455329
